u_mag,g_mag,r_mag,i_mag,z_mag,ra,dec
20.882057,19.657408,19.068441,18.954121,18.766796,183.5063367,22.08675853
18.93107,18.144554,17.675169,17.52092,17.465229,183.2165466,22.6822506
19.341743,16.932961,15.916247,15.560138,15.404532,182.6276416,22.61454617
20.465584,20.139214,19.928381,19.680731,19.595655,183.0809456,22.59845604
18.701281,17.436832,16.916983,16.803701,16.680513,183.0835992,22.67372999
18.043764,16.777401,16.289776,16.16707,16.080797,183.086531,22.53486861
18.288162,16.411633,15.677032,15.49979,15.361212,183.0971062,22.52702858
19.378176,17.308681,16.418205,16.191854,15.997336,183.0928129,22.52693366
17.184826,15.922367,15.48234,15.352582,15.304764,183.0968751,22.62449168
19.332376,18.374529,18.026432,17.946159,17.921232,183.1001126,22.64645563
20.846903,18.59819,17.467133,17.064751,16.836987,183.2190659,22.5851875
20.598946,18.967678,18.242537,17.89743,17.782589,183.4171133,22.58472459
20.094347,18.690672,18.168715,17.893377,17.80545,183.4210751,22.69469924
20.577988,19.222902,18.801987,18.580799,18.568901,183.4301623,22.68430882
20.550175,18.382343,17.496088,17.211823,17.000629,183.44034,22.53209356
20.551865,19.540308,19.223225,19.072664,19.00041,183.5319407,22.65809383
19.501493,18.266941,17.831484,17.589067,17.576006,183.5320819,22.66741349
20.739098,19.694975,19.382908,19.229786,19.238974,183.5354239,22.59931098
20.495924,19.530975,19.21125,19.042219,19.151299,183.5409901,22.5657545
18.159174,16.753439,16.261093,16.106993,16.061247,184.013783,22.56061317
18.798006,17.808195,17.512938,17.375731,17.39674,183.4353697,22.56844129
17.762831,16.492147,16.058582,15.972926,15.862994,183.4567268,22.52471726
18.839558,17.249958,16.667221,16.454124,16.337963,183.4721128,22.58507803
20.439342,19.900236,19.979105,20.013273,19.67942,183.9697546,22.70442268
18.08375,17.078806,16.689634,16.579334,16.555765,182.1783468,22.96238361
17.901316,16.717468,16.318256,16.166603,16.0847,182.1793115,23.09854526
19.71887,17.17238,16.05134,15.633712,15.312953,183.9804041,22.66732785
20.343809,19.341501,18.965412,18.825674,18.734169,183.5293678,22.62121436
19.678799,17.31949,16.174084,15.817265,15.695021,184.0540847,22.64190951
20.066725,19.168285,18.842562,18.832323,18.904696,184.0634776,22.58747689
18.802956,17.577629,17.074257,16.797672,16.745056,182.0704862,22.9479163
20.805141,19.719984,19.240473,19.021521,18.945131,182.3424387,22.99030058
20.15827,17.649189,16.237329,15.497932,15.127892,183.4291493,22.5619911
17.629381,16.337034,15.845577,15.650144,15.596775,183.4261683,22.56261983
18.431999,17.337309,16.958925,16.774963,16.795555,183.4253425,22.6491505
18.650604,16.521019,15.635276,15.384665,15.27924,182.1667712,23.00023527
19.299755,18.198927,17.777719,17.633537,17.577829,182.1662053,23.02919098
17.79422,16.639523,16.31151,16.259987,16.195145,183.4817149,22.53235455
17.754391,16.345678,15.934884,15.786592,15.737851,183.5042747,22.62924089
20.38323,19.379704,19.116596,18.98844,18.975863,183.4806266,22.66309394
20.769121,19.652721,19.324791,19.193611,19.079651,183.4876825,22.57028588
20.436077,19.46983,19.200092,19.182137,19.283913,184.0307421,22.57813752
19.335361,18.266642,18.017035,17.819916,17.832958,182.3560014,22.94283643
20.192741,17.925724,16.868097,16.445999,16.144855,182.0319374,23.0572808
19.862913,18.616016,18.095272,17.860561,17.826393,183.5695278,22.68832741
19.916449,17.478603,16.273983,15.709723,15.431578,183.5737737,22.51740052
20.611883,19.520964,19.26553,19.111025,19.143799,183.580082,22.56703943
19.54781,17.889721,17.324495,16.996843,16.945353,182.3694311,22.95195153
19.535799,18.161509,17.710823,17.37542,17.361698,182.3518578,22.91775193
20.293648,19.150187,18.621342,18.388636,18.252859,182.1639783,22.95005628
19.419458,17.080994,16.18124,15.866532,15.756851,183.5854401,22.56666273
20.501657,18.086344,16.891068,16.4611,16.198463,183.0720643,23.11349576
20.707409,18.233084,17.102951,16.577238,16.369032,182.4716848,22.92447278
19.61215,18.218021,17.620649,17.365284,17.21767,182.169073,23.07283119
20.602438,19.818695,19.428734,19.319073,19.211086,183.1096614,23.05837076
20.387224,19.268961,18.719311,18.516617,18.421225,182.4729045,23.02212537
20.698715,19.823366,19.57387,19.406094,19.42952,182.4867269,22.91126991
20.97979,19.103554,18.395718,18.171743,18.021507,183.0816101,22.98390989
20.31905,19.378937,18.991528,18.895046,18.870546,183.102224,22.99569239
20.292803,20.045322,19.615707,19.570206,19.265097,183.108801,23.04022698
20.252304,18.126211,17.140333,16.760927,16.617142,183.1673527,22.96963752
20.503416,18.427658,17.506004,17.188128,17.039307,183.1112157,23.04415833
19.31992,18.188904,17.762938,17.579849,17.495594,182.1775572,22.9217823
20.416372,20.363934,20.413616,20.193537,19.956331,183.1116364,23.06486672
18.858492,17.903925,17.596321,17.458319,17.44278,183.1651826,22.95889967
19.967403,18.536207,17.977049,17.761503,17.704216,183.1881384,22.91801023
19.766422,18.242754,17.538401,17.210131,17.122519,183.1954655,23.0207228
20.721155,19.878658,19.483854,19.359011,19.375065,183.2166756,22.97117645
20.631987,18.502094,17.57197,17.179356,17.012957,183.1860292,22.91552078
20.97434,18.712004,17.778267,17.275322,17.096941,182.496095,22.9134279
20.118111,17.598505,16.476088,15.970836,15.724456,182.5055551,23.0608525
20.850098,19.802534,19.370731,19.203468,19.15324,183.1892365,23.10769665
17.056707,16.148272,15.741763,15.633449,15.594393,183.2110549,23.03715817
20.506134,19.664925,19.305164,19.265036,19.36511,183.2110716,22.98920535
19.650856,18.516394,17.959799,17.796432,17.719009,183.1861406,23.09555814
19.601767,18.596518,18.155416,18.035007,18.002119,183.1915871,23.09698997
20.454834,20.292759,20.194529,20.152184,19.972,182.6211581,23.04851909
19.926838,18.700966,18.237736,18.004507,17.994764,183.4211109,23.00700695
19.700937,17.360468,16.454233,16.126265,15.921968,183.0848322,22.93179969
19.988766,18.502167,17.986782,17.770435,17.67519,183.0965289,22.92224046
20.246334,19.228676,18.873791,18.750443,18.672318,183.0989913,22.92297822
19.531055,18.609175,18.365122,18.257912,18.252028,183.103785,22.94827442
19.516699,16.96224,15.929785,15.546492,15.365519,183.1401675,22.96556532
20.667923,19.545898,19.058634,18.839111,18.833403,183.1398368,22.96240702
20.705746,19.907099,19.610563,19.460007,19.507359,183.418356,22.98932033
19.497875,19.603098,19.535122,19.221527,19.172709,183.5391187,22.95865881
17.592693,16.359804,15.869955,15.667728,15.593609,183.5907102,22.9268525
20.20582,18.290197,17.495569,17.199425,17.120056,183.5351319,22.99215028
20.392094,18.506454,17.713829,17.372864,17.301678,183.5309805,23.10692839
17.560001,16.153944,15.668946,15.511049,15.455882,183.4789121,23.03734625
17.943085,16.74542,16.357313,16.235352,16.189896,183.4761017,23.04001009
20.340872,19.450684,19.087027,18.977175,19.060143,184.0512038,23.11159997
17.898947,16.843672,16.504253,16.375078,16.369083,183.4475929,22.91890335
20.198141,19.128962,18.720186,18.550228,18.551647,183.445858,22.98938055
20.634125,18.192383,16.905256,16.29212,15.989338,183.4532172,22.97507776
20.364113,18.887154,18.33547,18.134792,18.031157,183.4703869,22.97835917
20.44733,19.792763,19.261454,19.052177,19.043402,183.4609803,22.932918
20.606838,19.767612,19.556284,19.379873,19.287838,182.062043,23.39904409
19.597284,17.387262,16.305588,16.004328,15.888594,184.0559975,22.93931151
20.75127,19.8797,19.561104,19.510799,19.563986,183.7240226,22.68354242
20.216829,19.15238,18.92347,18.75473,18.764626,181.9049025,22.50549772
19.622717,18.41152,17.824467,17.579092,17.595098,183.7382869,22.64949037
20.461302,18.095963,16.878452,16.370989,16.0972,183.383488,22.56721106
19.318026,17.137983,16.375832,16.056898,15.93204,183.5960489,22.51187525
20.279325,19.230095,18.828068,18.691471,18.802607,183.7393522,22.68057589
19.756611,18.734768,18.307302,18.192781,18.171341,183.7721351,22.61928105
17.852274,16.177345,15.673984,15.438128,15.350858,183.6400106,22.51578806
19.551147,18.462059,17.912724,17.717037,17.63953,183.7604606,22.6657392
20.444893,19.541288,19.301828,19.19187,19.183491,182.2523339,23.09582893
18.986712,17.509666,16.889845,16.704376,16.650206,183.7458232,22.57743772
19.967211,18.719839,18.231003,18.073689,18.053076,183.7746787,22.63344423
19.501318,17.438948,16.707033,16.413908,16.38002,181.9015874,23.0820184
20.981905,19.259073,18.800343,18.682045,18.709238,181.9147869,23.07670704
18.880962,17.871445,17.576462,17.457323,17.414614,182.2229395,22.90888017
19.289896,17.823372,17.28841,17.10095,16.950077,182.2482048,22.91322751
20.703703,18.916033,18.222504,18.000589,17.858006,182.2465858,23.05699977
20.654253,19.664049,19.423038,19.348759,19.291555,182.2551915,22.90081496
18.39728,16.893084,16.360994,16.151577,16.093279,182.422125,23.02699712
20.01293,19.059462,18.772394,18.662321,18.751478,183.5979411,22.67354969
19.9217,18.528986,17.932755,17.688587,17.585968,182.4266782,22.97472274
20.63228,19.704975,19.429981,19.300083,19.228483,183.6001869,22.59006529
17.01582,16.000668,15.778749,15.662899,15.637218,182.5532446,23.04691116
19.731766,18.255659,17.645088,17.380732,17.234167,184.1527331,22.69148781
20.074705,19.014196,18.655067,18.565168,18.483212,184.2022548,22.62805589
18.205151,18.212704,18.631041,18.856838,19.222002,181.8965977,22.98490369
19.851728,18.849142,18.281513,18.039322,17.98222,182.6489152,23.09816029
20.878918,18.555325,17.165319,16.554718,16.239742,182.6522013,23.08214704
20.811827,18.497616,17.309685,16.826881,16.605505,183.372774,22.66203167
20.435528,19.305296,18.828577,18.628515,18.566011,183.3811483,22.67130079
20.713526,18.807642,17.844069,17.509689,17.313068,182.6717935,23.06528651
18.876032,17.73745,17.283863,17.11351,17.050272,182.3002973,22.98500786
16.979362,15.924712,15.506959,15.356505,15.339721,182.3008009,23.02756702
18.806026,17.682003,17.278864,17.175589,17.144709,183.608718,22.6074486
18.915094,17.829308,17.757769,17.676912,17.708509,183.617938,22.50486969
19.619358,18.567631,18.293852,18.136782,18.133286,182.300606,22.90468128
19.173773,19.053343,18.821383,18.833843,18.906561,182.3129266,22.92745101
17.688883,16.524694,16.1887,15.968768,16.02198,182.3250125,23.09664658
17.948984,16.888113,16.519068,16.419693,16.364492,183.6185565,22.58639192
18.980862,17.82597,17.347935,17.224081,16.979774,183.2485463,22.91116379
17.386381,16.256264,15.878459,15.762789,15.718998,183.2671162,23.07135393
18.417341,17.204502,16.918915,16.80728,16.716515,183.2880255,23.06879578
17.983614,16.992067,16.580778,16.359951,16.346519,183.3130028,23.00872682
18.893841,16.634621,15.694694,15.34704,15.112079,183.2546022,23.06157641
17.906836,16.403334,15.810412,15.53972,15.493602,183.3320849,23.03093824
20.549479,18.969763,18.405756,18.076616,18.033617,183.3225708,22.97165936
18.554222,17.396788,16.888599,16.77314,16.671648,183.239512,23.04043395
20.519361,18.444731,17.470369,17.212238,17.02586,183.6540286,23.0394847
18.523958,17.644485,17.301815,17.148281,17.172709,183.3816656,23.01904058
20.42074,19.182922,18.640354,18.424427,18.368378,183.3794759,23.11762058
20.723885,18.340616,16.908081,15.791037,15.285109,183.4099303,22.99898572
18.342585,16.842972,16.178261,16.013033,15.912019,183.6524149,23.07857724
20.379869,17.877003,16.471197,15.920925,15.581455,183.6480015,23.0601692
19.396679,17.270271,16.350853,16.028028,15.903086,183.7473647,22.97967306
18.606436,17.713112,17.407784,17.324657,17.341049,183.6953187,23.07300345
20.542017,19.640293,19.2582,19.198555,19.151619,183.6558686,23.05515284
19.880896,18.867811,18.528326,18.481237,18.502317,183.6704838,22.97380623
19.760353,18.343893,17.751322,17.624426,17.513521,183.6828992,23.00960685
18.050404,16.932995,16.556868,16.359125,16.350357,183.6987839,22.93198913
19.011354,17.911896,17.614201,17.475271,17.536787,183.718087,23.00129309
20.567862,19.250669,18.63616,18.454144,18.43862,183.6993138,23.0826624
20.409283,19.31476,18.844358,18.682808,18.681849,183.7006713,23.02362873
20.546679,18.598728,17.738546,17.424755,17.280376,183.3903782,23.07155705
20.045443,19.284105,18.930168,18.805321,18.734758,183.3972436,23.11643542
20.429371,18.210192,17.158195,16.738699,16.551504,183.4051777,23.01251572
19.81193,18.722445,18.170387,17.969843,17.926815,183.7064176,23.04445455
17.961517,16.938074,16.453154,16.296225,16.242975,183.6095136,23.06475821
17.334059,16.144331,15.634957,15.502697,15.445429,183.6176523,23.07797475
18.726885,17.627275,17.264112,17.06884,17.090065,182.3312512,23.42351393
19.030954,17.784376,17.323708,17.174805,17.104689,183.6239971,22.97636218
17.261066,15.788847,15.226511,15.117476,15.054061,183.626487,22.9492779
19.697432,17.51969,16.685162,16.348587,16.262331,183.7091687,22.93124867
19.670111,18.799608,18.485878,18.38409,18.402267,182.4160121,23.45136299
20.600931,18.202097,16.798361,16.230654,15.914128,183.5981772,23.09663151
20.583117,19.692768,19.406414,19.335905,19.274284,183.6277276,23.01602654
19.895533,18.24325,17.614185,17.423174,17.310186,183.6356617,22.91833171
17.991682,16.698109,16.248428,16.134502,16.060812,183.2281287,23.09990983
19.356728,17.802774,17.177057,16.927301,16.901585,183.7306345,22.95830966
20.309734,19.334425,18.90559,18.777601,18.744421,183.7572481,23.0046411
18.008862,16.589066,16.068707,15.817924,15.738903,184.1398539,23.02220504
19.418533,17.29052,16.367085,15.998149,15.796153,184.1504742,22.9710408
18.61232,16.485283,15.675838,15.340322,15.254291,181.9179753,23.47870859
19.480797,18.208422,17.843885,17.624491,17.646166,181.8920403,23.51749528
18.189625,16.975145,16.442884,16.33812,16.260084,182.2568412,23.4892376
19.463608,17.689949,17.017281,16.761421,16.652679,182.3017051,23.34167562
19.513609,18.132523,17.567352,17.318722,17.260647,182.3174012,23.4373796
20.550667,18.770905,18.150995,17.934757,17.850327,182.4212074,23.39029837
20.723066,19.272902,18.834442,18.696995,18.580549,182.4221274,23.34810432
20.180244,18.803808,18.25399,17.998875,17.938953,182.4355498,23.45184172
18.586338,16.867723,16.283705,16.020555,15.906957,182.5507562,23.46504915
20.731283,19.265942,18.756741,18.517515,18.439806,182.6430959,23.3546935
20.283278,19.411945,19.16835,19.090744,19.076599,183.764009,22.92709385
19.866306,18.753914,18.273439,18.097496,18.042864,184.1968515,23.10073885
18.265593,17.144684,16.742197,16.645605,16.576382,182.2261229,23.42556692
17.374435,15.944736,15.339405,15.128118,15.176322,182.3182256,23.51779221
17.299831,15.81487,15.36208,15.23849,15.205756,182.4059984,23.34467675
16.992949,15.699128,15.283066,15.120682,15.094969,182.4166679,23.39755468
19.781044,18.867893,18.654682,18.462753,18.372198,182.5598846,23.3259726
18.59683,17.210539,16.621248,16.325298,16.185856,183.2652443,23.42026168
18.883301,17.374371,16.772751,16.567329,16.399569,183.2715323,23.34008488
17.169041,15.898489,15.466855,15.271161,15.234874,183.2863557,23.4347254
20.253773,19.318272,19.026861,18.871378,18.850533,184.1497306,23.0398424
17.037146,16.039904,15.714502,15.581085,15.560773,183.3130643,23.51870673
20.093956,19.802439,19.557093,19.319853,19.187836,183.2393102,23.39654659
19.472925,18.066992,17.538485,17.337326,17.218208,183.2488948,23.49314709
19.957878,18.86405,18.437939,18.269878,18.201262,183.2547641,23.5092791
19.635098,18.612547,18.339733,18.194033,18.193626,183.2588121,23.43496357
20.36134,18.333065,17.425905,17.056389,16.854055,183.2753107,23.49770382
20.372742,18.074165,17.000288,16.554125,16.351835,183.2905336,23.46298358
20.860537,19.071491,18.372206,18.031052,17.939962,183.2968698,23.49356673
20.07653,19.119772,18.791033,18.637667,18.551826,183.3328096,23.49766671
19.890549,19.516996,19.497765,19.257391,19.206875,183.3482007,23.51354205
20.449644,19.456625,18.90638,18.774477,18.6287,183.6113746,23.3961792
20.742752,19.114426,18.4069,18.15527,18.111151,183.5413967,23.02408119
20.288841,18.218096,17.346601,17.052448,16.858776,183.4726947,22.94569061
20.121929,18.48847,17.895159,17.706713,17.649466,183.506709,23.0661762
20.274864,19.350992,18.944479,18.824192,18.876074,183.5729965,23.00423627
20.810486,18.728615,17.747215,17.36363,17.172039,183.5765364,23.11516219
17.157104,15.853181,15.398355,15.241905,15.172421,183.9847692,22.9774399
19.528618,17.211636,16.22905,15.790516,15.647195,183.5308315,23.10143951
17.831469,16.684475,16.348928,16.217266,16.19557,183.9955718,22.96727078
19.99003,19.035418,18.670622,18.519915,18.489004,183.9944689,23.10469842
17.834385,16.805235,16.564951,16.512077,16.524988,183.4963889,23.10886156
19.645521,18.681257,18.377266,18.263216,18.239273,184.0117692,23.0935135
18.422974,17.500969,17.245743,17.151114,17.229618,184.0822466,22.97414598
20.903786,19.20653,18.403484,18.092947,18.018602,184.0460266,23.11617266
18.913633,17.802597,17.405428,17.195629,17.10247,182.0173019,23.46343782
17.571995,16.649717,16.4219,16.323759,16.283791,182.0247073,23.44165665
18.098234,16.504501,15.879201,15.723269,15.619602,182.173539,23.42844365
19.967419,18.996557,18.763903,18.604763,18.644354,182.4854296,23.43102854
20.655531,19.640827,19.292276,19.153797,19.135807,184.0849097,23.12392347
17.026602,15.86849,15.505194,15.355435,15.302173,182.0243483,23.47129462
17.975338,16.840773,16.471748,16.281603,16.252012,182.062061,23.46706645
20.710703,18.515455,17.373922,16.97612,16.722887,182.1615414,23.43707618
20.125437,19.116962,18.876301,18.812138,18.761898,182.1735933,23.34633963
20.681435,19.308105,18.703199,18.378862,18.31389,182.337416,23.46854289
19.922405,18.405447,17.88044,17.65052,17.593105,182.3421129,23.32120172
20.258768,18.106031,17.210714,16.778774,16.626175,182.3458343,23.34677018
