u_mag,g_mag,r_mag,i_mag,z_mag
20.115,20.144,20.392,20.684,20.681
19.123,18.769,19.014,19.309,19.664
20.494,20.395,20.643,20.857,20.885
19.675,19.424,19.651,19.915,20.184
20.92,20.445,20.407,20.55,20.53
19.332,18.924,18.824,18.801,18.883
19.426,19.02,19.111,18.754,18.29
19.257,19.114,19.438,19.728,19.717
20.181,19.941,20.213,20.484,20.276
20.468,20.141,20.332,20.445,20.688
19.517,19.57,19.937,20.155,20.157
19.998,19.613,19.779,19.811,19.889
20.622,20.181,20.105,20.091,20.133
20.448,20.128,20.375,20.709,20.859
20.326,19.898,19.979,20.01,20.35
20.353,20.333,20.541,20.801,20.968
18.935,18.398,18.215,18.19,18.229
19.295,18.805,18.858,18.961,19.142
20.733,20.214,20.35,20.443,20.727
18.767,18.815,19.217,19.515,19.746
20.471,20.037,20.103,20.169,20.134
19.977,20.26,20.514,20.089,19.7
19.418,19.745,20.215,20.735,20.864
20.595,20.161,20.212,20.322,20.444
19.798,19.865,20.093,20.518,20.714
19.826,19.36,19.493,19.638,19.955
19.443,19.144,19.399,19.658,19.905
18.482,18.361,18.687,18.986,19.228
19.044,18.821,19.182,19.427,19.826
19.913,19.641,19.893,20.225,20.255
18.596,18.286,18.176,18.214,18.41
19.537,19.374,19.703,20.0,20.342
20.538,19.963,20.126,20.221,20.49
19.717,19.688,20.059,20.355,20.418
19.728,19.598,19.679,19.855,20.063
20.561,20.171,20.29,20.347,20.56
20.022,19.742,20.133,20.39,20.619
18.935,19.05,19.441,19.729,20.088
18.339,17.981,18.255,18.476,18.694
18.567,18.136,18.284,18.357,18.593
20.182,19.883,19.835,19.95,20.082
19.655,19.268,19.557,19.75,20.081
19.449,19.279,19.41,18.922,18.396
20.573,20.114,20.149,20.272,20.115
19.443,19.556,19.83,20.106,20.222
17.952,17.51,17.503,17.572,17.62
19.903,20.032,20.375,20.648,20.933
20.067,19.939,20.263,20.591,20.587
19.804,19.186,18.935,18.879,18.862
20.883,20.294,20.462,20.536,20.682
20.628,20.264,20.116,20.174,20.219
20.012,19.836,20.177,20.512,20.761
19.382,19.027,19.217,19.052,18.476
20.031,20.052,20.394,20.71,20.541
20.275,19.864,20.005,20.078,20.394
19.887,19.844,20.188,20.542,20.581
17.991,17.862,18.195,18.456,18.757
20.381,19.925,20.147,20.236,20.651
16.835,16.923,17.296,17.601,17.859
19.047,18.596,18.726,18.915,19.172
19.192,19.005,19.298,19.599,19.827
17.241,17.551,17.994,18.321,18.61
19.216,19.172,19.532,19.861,20.159
19.832,19.364,19.567,19.743,19.993
19.471,19.195,19.506,19.708,20.051
19.175,19.165,19.402,19.602,19.839
19.544,19.551,19.923,20.146,20.417
20.439,20.229,20.163,19.785,19.301
19.87,19.575,19.797,20.019,20.186
20.12,19.72,19.792,19.846,19.823
20.399,20.162,20.46,20.814,20.706
20.207,20.151,20.03,19.351,18.773
20.034,19.619,19.767,19.962,20.201
17.857,17.779,18.048,17.863,17.528
18.463,18.324,18.639,18.89,19.198
20.629,20.153,20.027,20.055,20.01
19.984,19.493,19.662,19.778,20.119
18.785,19.001,19.464,19.751,20.283
18.827,19.115,19.574,19.875,20.252
20.576,20.256,20.572,20.898,20.729
19.439,19.517,19.872,20.168,20.405
20.516,20.051,20.165,20.342,20.557
19.509,19.659,19.454,18.809,18.341
18.676,18.075,17.86,17.752,17.775
19.719,19.428,19.74,19.959,20.229
17.402,17.803,18.316,18.682,19.011
20.51,20.3,20.571,20.834,20.997
19.37,19.143,19.143,19.157,19.323
19.106,19.543,20.036,20.263,20.525
19.312,19.073,19.085,19.118,19.38
18.978,18.853,19.208,19.485,19.933
19.685,19.275,19.499,19.745,20.096
17.818,17.497,17.747,18.002,18.249
18.891,18.916,19.228,19.458,19.644
20.327,19.982,20.219,20.426,20.415
17.495,17.339,17.459,16.963,16.413
20.419,20.126,20.377,20.719,20.726
18.833,19.194,19.677,19.977,20.254
20.641,20.196,20.317,20.325,20.497
20.544,20.395,20.563,20.734,20.907
18.921,18.415,18.317,18.325,18.425
20.525,20.267,20.414,20.006,19.438
18.697,18.757,19.165,19.486,19.737
19.558,19.106,18.989,19.023,19.084
19.463,19.562,19.755,19.931,20.13
18.235,18.335,18.631,18.876,19.168
19.188,18.757,18.655,17.914,17.208
18.824,18.545,18.825,19.062,19.401
20.733,20.28,20.418,20.595,20.802
20.755,20.332,20.305,20.302,20.303
20.874,20.479,20.737,20.963,20.804
19.161,18.729,18.89,19.058,19.269
19.345,19.245,19.56,19.708,19.867
19.409,19.221,19.524,19.757,19.899
19.136,18.907,18.879,18.18,17.499
19.964,19.632,19.92,20.193,20.222
19.345,18.803,18.782,18.818,18.894
19.268,18.897,19.103,19.336,19.651
20.616,20.297,20.22,20.242,20.292
20.729,20.508,20.296,20.397,20.269
20.192,19.741,19.936,20.167,20.266
19.334,19.091,19.402,19.558,20.245
19.162,19.258,19.541,19.766,19.97
19.319,19.418,19.767,20.102,20.572
19.378,19.029,19.083,19.161,19.305
18.961,19.144,19.568,19.863,20.1
17.727,18.099,18.495,18.625,18.687
18.237,18.357,18.701,19.011,19.313
16.539,16.967,17.429,17.818,18.185
18.853,18.68,18.968,19.243,19.502
19.906,19.478,19.631,19.877,20.16
20.026,19.864,20.103,20.28,20.611
18.592,18.912,19.348,19.637,19.886
20.446,20.45,20.81,20.967,20.93
19.585,19.111,19.141,19.197,19.331
19.706,19.542,19.784,20.007,20.489
20.195,19.946,20.235,20.607,20.201
19.606,19.524,19.853,20.137,20.248
19.269,18.835,19.037,19.244,19.557
18.434,18.574,18.97,19.321,19.632
19.333,19.202,19.535,19.79,20.071
20.693,20.231,20.481,20.679,20.867
19.924,19.505,19.644,19.844,19.988
19.013,18.775,19.115,19.374,19.637
18.434,18.771,19.253,19.549,19.813
16.924,16.696,16.996,17.209,17.436
20.073,19.696,19.857,20.038,20.205
17.724,17.981,18.423,18.764,19.048
18.75,18.197,17.974,17.867,17.936
19.63,19.127,19.175,19.252,19.383
19.959,19.824,20.081,20.346,20.871
17.889,17.972,18.377,18.695,19.057
18.968,18.581,18.647,18.696,18.743
18.485,18.644,19.063,19.405,19.743
18.971,18.653,18.945,19.192,19.346
18.035,18.041,18.395,18.674,18.981
19.874,19.684,19.982,20.42,20.344
20.319,19.906,19.947,20.198,20.137
20.583,20.278,20.333,20.616,20.415
20.002,19.914,20.182,20.435,20.605
19.116,19.114,19.273,19.477,19.766
17.646,17.403,17.591,17.831,18.103
20.024,19.863,20.206,20.393,20.568
18.185,17.852,18.043,18.341,18.683
20.078,19.767,19.987,20.217,20.517
19.621,19.236,19.137,19.133,19.272
18.912,18.371,18.528,18.679,18.875
19.372,18.944,19.196,19.416,19.889
19.307,18.759,18.34,17.35,16.663
18.791,18.57,18.727,18.249,17.662
19.866,19.347,19.226,19.206,19.25
19.477,19.785,20.257,20.597,20.932
20.537,20.201,20.404,20.494,20.884
20.016,19.703,19.941,20.17,20.379
19.136,18.91,18.89,19.025,19.114
19.664,19.772,20.191,20.378,20.635
19.693,19.561,19.642,19.781,19.914
18.718,18.347,18.596,18.817,19.083
19.926,19.226,19.445,19.631,19.71
17.926,18.092,18.505,18.9,19.112
19.699,19.189,19.266,19.217,18.921
20.677,20.337,20.303,20.337,20.349
19.194,18.852,19.015,19.258,19.581
17.623,18.046,18.552,18.872,18.842
19.075,19.001,19.316,19.602,19.928
19.581,19.688,19.863,19.357,18.953
19.444,19.098,19.104,18.567,18.097
20.145,19.945,20.121,20.263,20.425
18.963,18.45,18.335,18.311,18.324
20.681,20.252,20.441,20.576,20.401
19.121,18.736,18.951,19.192,19.425
20.598,20.175,20.198,20.189,20.167
20.547,20.115,20.227,20.303,20.607
18.71,18.481,18.745,19.037,19.232
19.146,18.788,18.975,19.16,19.395
20.883,20.36,19.497,18.819,18.412
20.694,20.413,20.622,20.806,20.631
18.718,18.307,18.289,18.326,18.495
17.388,17.576,17.874,18.493,18.555
19.424,18.991,19.118,18.968,18.537
20.573,20.233,20.322,20.425,20.67
19.772,19.934,20.344,20.565,20.782
18.96,18.588,18.82,19.075,19.4
17.956,18.237,18.696,19.048,19.247
20.575,20.379,20.601,20.848,20.811
19.607,19.538,19.653,19.818,20.055
19.815,19.455,19.593,19.812,20.248
20.497,20.177,20.358,20.561,20.541
20.499,20.114,20.361,20.537,20.893
20.799,20.325,20.342,20.501,20.588
20.525,20.253,20.259,20.439,20.904
18.453,18.711,19.123,19.537,19.746
19.318,19.287,19.647,19.931,20.139
19.645,19.374,19.616,19.833,19.99
20.075,19.744,19.924,20.155,20.519
20.043,19.599,19.74,19.956,19.948
18.376,18.684,19.156,19.465,19.809
18.288,18.646,19.036,19.361,19.654
19.316,18.68,18.553,18.543,18.668
19.967,19.692,19.852,19.997,20.315
19.473,19.754,20.131,20.406,20.562
20.514,20.377,20.371,20.552,20.709
18.144,17.771,17.707,17.721,17.851
19.613,19.099,18.953,18.935,18.891
20.736,19.758,18.777,18.018,17.588
18.449,18.225,18.277,17.759,17.169
19.812,19.694,20.038,20.353,20.417
20.542,20.088,20.166,20.164,20.572
19.513,19.539,19.931,20.218,20.864
20.153,19.666,19.94,20.087,20.187
19.913,19.895,20.109,20.24,20.521
18.435,18.512,18.803,19.011,19.343
20.594,20.245,20.493,20.735,20.651
19.607,19.307,19.604,19.816,20.145
20.651,20.211,20.209,20.283,20.558
20.517,20.205,20.513,20.727,20.743
16.664,16.74,17.117,17.424,17.714
20.565,20.246,20.152,20.328,20.228
19.616,19.622,20.016,20.275,20.649
15.649,15.917,16.31,16.671,17.004
19.719,19.253,19.432,19.654,19.924
20.077,20.054,20.362,20.61,20.507
18.492,18.383,18.71,19.007,19.395
19.692,19.468,19.502,19.594,19.813
18.487,18.32,18.605,18.881,19.16
20.085,20.09,20.329,20.527,20.277
18.517,18.839,19.32,19.669,20.087
20.275,19.72,19.564,19.533,19.521
19.466,19.555,19.815,20.083,19.992
18.834,18.865,19.188,19.428,19.673
19.99,19.791,19.909,19.512,19.054
18.085,17.645,17.704,17.841,17.996
18.123,18.05,18.349,18.637,18.976
19.201,18.937,19.244,19.537,19.905
19.817,19.923,20.239,20.435,20.472
20.516,19.946,20.21,20.358,20.944
19.453,19.438,19.701,19.916,19.831
19.779,19.455,19.705,19.914,20.087
19.089,18.69,18.861,19.076,19.316
19.488,19.223,19.533,19.786,20.193
19.976,19.949,20.236,20.443,20.369
20.152,19.775,19.885,20.025,20.185
19.287,19.327,19.695,20.04,20.178
17.805,17.954,18.426,18.775,19.083
19.488,19.138,18.565,17.864,17.397
20.207,19.863,20.159,20.4,20.315
20.685,20.253,20.407,20.649,20.793
19.11,19.454,19.912,20.053,19.934
17.609,17.463,17.766,18.062,18.363
20.099,20.153,20.457,20.776,20.958
20.278,19.704,19.848,20.086,20.505
19.744,19.582,19.981,20.192,20.377
19.332,19.367,19.795,20.042,20.713
19.397,18.997,19.175,19.455,19.649
18.585,18.452,18.736,18.957,19.317
19.126,19.329,19.733,19.982,20.188
20.211,20.237,20.514,20.823,20.953
20.493,20.427,20.383,19.652,18.987
20.254,19.825,20.012,20.252,20.471
20.034,19.871,19.884,20.078,20.169
19.432,19.348,19.698,19.954,19.957
19.362,19.624,20.089,20.354,20.585
20.371,19.979,20.141,20.348,20.648
20.673,20.408,20.622,20.739,20.782
19.366,19.494,19.577,19.021,18.662
19.137,18.613,18.495,18.439,18.526
19.747,19.385,19.573,19.809,19.961
20.691,20.174,20.301,20.563,20.906
19.251,18.835,18.966,19.119,19.261
20.049,19.64,19.675,19.196,18.617
18.823,19.04,19.44,19.764,20.123
19.079,18.805,19.07,19.319,19.639
19.079,18.805,19.07,19.319,19.639
20.111,19.661,19.854,20.129,20.195
19.343,19.142,19.436,19.693,19.856
18.912,19.169,19.584,19.882,20.245
18.801,18.876,19.249,19.529,19.847
20.521,20.065,20.221,20.425,20.522
18.768,18.863,18.729,18.121,17.703
19.793,19.255,19.502,19.746,19.963
18.505,18.102,18.281,18.484,18.724
17.888,18.069,18.507,18.838,19.185
17.038,16.794,17.067,17.339,17.585
20.21,19.739,19.732,19.908,19.817
20.242,19.823,19.845,19.929,20.14
20.245,20.176,20.151,19.563,19.085
20.325,20.141,20.378,20.662,20.498
20.318,20.147,20.505,20.716,20.829
19.02,18.681,18.947,19.122,19.474
16.586,16.16,16.05,16.054,16.17
19.488,19.617,20.013,20.299,20.491
20.745,20.347,20.459,20.632,20.64
20.514,20.191,20.369,20.488,20.891
19.857,19.704,19.856,20.095,20.457
19.386,19.684,20.092,20.511,20.712
17.667,17.506,17.826,18.099,18.335
19.927,19.426,19.476,19.574,19.791
19.531,19.117,19.077,19.124,19.221
19.885,19.702,20.015,20.402,20.466
19.828,19.831,19.956,20.271,20.54
19.094,18.899,19.228,19.469,19.91
19.094,18.899,19.228,19.469,19.91
19.99,19.573,19.623,19.837,20.313
20.581,20.199,20.485,20.704,20.426
17.006,17.492,18.06,18.423,18.765
18.296,17.831,17.909,18.042,18.205
20.397,19.922,20.056,20.312,20.374
19.419,19.06,19.323,19.567,19.913
20.231,19.986,20.251,20.551,20.63
19.901,19.675,20.107,20.211,20.276
19.887,19.764,20.117,20.502,20.671
20.459,20.22,20.425,20.799,20.988
19.359,19.014,18.978,19.039,19.196
20.45,20.393,20.489,20.602,20.582
18.542,18.989,19.374,19.336,19.117
18.542,18.989,19.374,19.336,19.117
19.026,18.72,19.018,19.257,19.509
19.55,19.187,19.368,19.539,19.683
20.607,20.341,20.347,20.445,20.757
20.607,20.341,20.347,20.445,20.757
18.703,18.254,18.394,18.643,18.768
19.051,18.72,18.91,18.718,18.198
20.001,19.763,20.066,20.338,20.56
19.235,19.218,19.386,19.603,19.85
19.417,19.665,20.124,20.373,20.536
19.417,19.665,20.124,20.373,20.536
19.15,18.83,19.176,19.429,19.885
19.236,18.796,18.975,19.165,19.274
19.564,19.354,19.653,19.941,20.275
19.278,18.824,18.854,18.912,18.965
20.275,20.409,20.618,20.919,20.76
20.442,20.12,20.292,20.541,20.86
20.442,20.12,20.292,20.541,20.86
16.72,16.362,16.006,15.275,14.815
17.618,17.547,17.915,18.176,18.479
17.791,17.729,18.149,18.421,18.705
18.434,18.022,18.305,18.55,18.887
20.739,20.266,20.356,20.519,20.824
20.321,19.93,20.158,20.363,20.8
20.935,20.303,20.456,20.579,20.342
20.041,19.944,20.275,20.536,20.885
18.562,18.897,19.334,19.717,19.885
17.738,17.938,18.417,18.732,19.122
18.082,18.187,18.554,18.832,18.993
20.216,19.774,20.05,20.29,20.499
19.657,19.541,19.669,19.905,20.044
19.445,19.028,18.944,18.94,18.975
19.921,19.331,18.305,17.637,17.31
19.573,19.009,18.798,18.741,18.807
20.007,19.873,20.006,20.117,20.226
19.67,19.213,19.452,19.637,19.826
18.617,18.543,18.875,19.138,19.537
19.2,18.806,18.804,18.897,19.043
20.365,19.964,20.133,20.287,20.563
19.498,19.59,19.822,20.11,20.273
19.633,19.176,19.197,19.312,19.433
19.466,19.563,19.84,20.095,20.341
20.063,19.893,20.193,20.521,20.679
19.941,19.542,19.778,19.905,19.958
19.503,19.138,19.376,19.608,19.851
18.56,18.726,19.022,19.319,19.629
16.39,15.855,15.892,15.443,14.847
19.412,19.106,19.395,19.682,20.054
18.155,17.781,17.767,17.842,17.939
16.631,16.233,16.228,16.296,16.482
18.919,19.26,19.741,20.098,20.94
19.439,18.991,19.19,19.388,19.617
19.494,19.605,19.926,20.273,20.809
20.149,20.094,20.194,19.809,19.371
19.818,19.467,19.669,19.893,20.032
20.561,20.162,20.366,20.654,20.957
17.948,17.461,17.607,17.761,17.988
17.948,17.461,17.607,17.761,17.988
16.77,16.199,16.233,16.204,16.1
19.062,18.834,19.124,19.395,19.724
19.622,19.779,20.173,20.472,20.762
19.547,19.443,19.544,19.692,19.734
19.411,19.562,19.849,20.156,20.325
20.242,20.252,20.45,20.539,20.709
19.396,19.486,19.922,20.227,20.521
20.458,20.145,20.366,20.672,20.709
19.186,19.259,19.649,19.959,20.157
20.019,19.603,19.66,19.822,20.02
18.312,17.918,18.132,18.304,18.501
18.713,18.276,18.208,18.211,17.968
18.864,18.752,19.074,19.07,18.757
20.086,19.807,20.05,20.258,20.376
19.339,18.916,19.161,19.376,19.576
17.687,17.254,17.445,17.659,17.894
19.546,19.241,19.501,19.699,20.09
19.546,19.241,19.501,19.699,20.09
20.089,20.227,20.51,20.886,20.69
18.029,17.638,17.693,17.781,17.933
18.961,19.028,19.405,19.638,20.025
19.316,18.759,18.629,18.581,18.645
19.08,19.113,19.487,19.751,20.093
19.167,19.215,19.505,19.73,20.11
19.368,19.058,19.379,19.604,19.772
18.908,18.524,18.729,18.975,19.242
19.638,19.2,19.136,19.224,19.364
19.299,18.755,18.674,18.657,18.706
19.713,19.525,19.848,19.128,18.551
19.863,19.752,19.846,19.968,20.243
19.085,18.612,18.538,18.533,18.593
20.23,19.836,20.024,20.186,20.49
20.562,20.435,20.551,20.652,20.592
19.186,18.769,18.74,18.8,18.887
19.875,19.542,19.78,20.01,20.354
18.136,17.719,17.748,17.841,18.03
20.141,19.699,19.823,20.08,20.189
20.077,20.157,20.506,20.498,20.61
20.448,20.177,20.376,20.626,20.64
18.327,18.143,18.382,18.613,18.93
19.739,19.378,19.619,19.864,20.081
18.163,18.025,18.295,18.526,18.843
20.382,20.382,20.597,20.515,20.303
20.471,20.107,20.081,20.147,20.161
20.06,19.729,19.929,20.173,20.4
19.247,19.279,19.655,20.01,20.349
19.921,19.86,20.037,20.285,20.419
19.945,19.753,19.859,19.978,19.99
20.269,20.125,20.395,20.747,20.863
19.881,19.645,19.634,19.708,19.987
19.746,19.905,20.251,20.589,20.932
18.347,17.882,17.793,17.842,18.003
18.347,17.882,17.793,17.842,18.003
18.333,18.017,18.252,18.552,18.758
18.333,18.017,18.252,18.552,18.758
19.072,19.147,19.493,19.839,20.188
20.168,18.254,17.249,16.294,15.535
20.168,18.254,17.249,16.294,15.535
17.368,17.514,17.829,18.11,18.37
19.957,19.878,20.284,20.571,20.706
19.042,18.598,18.552,18.595,18.775
19.857,19.925,20.246,20.501,20.332
20.691,20.186,20.304,20.512,20.601
17.997,17.652,17.906,18.166,18.366
19.469,18.926,18.767,18.667,18.724
18.964,18.481,18.396,18.349,18.409
18.633,18.152,17.999,17.985,18.048
19.583,19.197,19.228,19.216,19.424
19.624,19.417,19.324,18.683,18.17
19.475,19.505,19.733,19.931,20.665
17.734,17.442,17.47,17.535,17.639
17.26,16.867,16.898,16.968,17.093
17.26,16.867,16.898,16.968,17.093
17.26,16.867,16.898,16.968,17.093
18.499,18.508,18.909,19.215,19.541
18.589,18.859,19.284,19.604,19.862
20.31,19.834,20.074,20.284,20.26
20.713,20.292,20.374,20.342,20.597
19.38,19.707,20.189,20.49,20.522
19.922,19.573,19.693,19.881,19.983
17.787,17.436,17.665,17.842,18.175
17.787,17.436,17.665,17.842,18.175
18.595,18.574,18.75,18.948,19.188
18.245,18.603,18.978,19.373,19.729
19.015,18.664,18.485,18.474,18.532
19.275,18.963,19.241,19.48,19.748
19.394,19.064,19.33,19.555,19.916
19.331,18.829,18.631,18.58,18.608
18.489,18.432,18.754,18.955,19.269
19.332,18.909,18.866,18.845,18.924
15.59,15.512,15.61,15.793,15.978
18.455,18.389,18.705,19.011,19.184
20.087,19.756,20.008,20.18,20.549
19.065,18.534,18.35,18.289,18.375
20.448,20.021,20.322,20.649,20.691
20.661,20.256,20.232,20.282,20.405
19.607,19.337,19.473,19.626,19.782
20.773,20.432,20.48,20.536,20.642
16.19,16.154,16.435,16.674,16.918
20.776,20.394,19.659,18.907,18.404
18.931,19.247,19.699,20.069,20.489
19.818,19.378,19.489,19.645,19.94
20.274,20.156,20.325,20.405,20.597
20.624,20.209,20.357,20.347,20.367
19.689,19.531,19.842,20.187,20.534
19.164,19.153,19.424,19.708,19.935
20.439,20.119,20.295,20.532,20.676
19.995,19.973,20.238,20.505,20.917
19.279,19.314,19.668,19.995,20.301
18.965,19.022,19.17,18.661,18.046
19.718,19.424,19.694,19.974,20.271
19.602,19.227,19.447,19.624,19.803
18.251,18.223,18.27,17.725,17.152
19.805,19.729,20.066,20.332,20.598
19.498,19.12,19.369,19.622,19.844
19.498,19.12,19.369,19.622,19.844
20.329,20.183,19.614,19.241,18.53
20.329,20.183,19.614,19.241,18.53
18.621,18.977,19.464,19.815,20.16
20.197,20.2,20.481,20.757,20.871
20.119,19.761,19.966,20.163,20.506
19.234,19.002,19.203,19.482,19.708
17.441,17.634,18.078,18.392,18.708
19.363,18.96,19.193,19.43,19.673
20.652,20.286,20.35,20.482,20.879
19.685,19.234,19.44,19.672,20.001
19.091,19.474,19.983,20.328,20.55
19.734,19.892,20.111,20.473,20.706
20.646,20.322,20.437,20.778,20.596
20.415,19.979,20.074,20.115,20.335
18.848,18.342,18.434,18.454,18.619
18.848,18.342,18.434,18.454,18.619
18.755,18.686,18.927,19.026,19.183
20.61,20.286,20.271,20.354,20.436
20.322,19.891,19.996,20.051,20.139
20.762,20.391,20.273,20.228,20.345
20.515,20.275,20.441,20.824,20.737
19.437,19.125,18.838,18.047,17.452
19.554,19.074,19.167,19.327,19.565
18.294,17.916,18.102,18.292,18.52
19.148,18.655,18.586,18.595,18.624
20.265,20.375,20.652,20.81,20.474
18.268,17.836,17.897,18.009,18.141
18.309,18.102,18.424,18.714,18.955
19.518,19.821,20.285,20.605,20.675
19.542,19.134,19.399,19.591,19.696
19.542,19.134,19.399,19.591,19.696
19.356,18.771,18.613,18.473,18.466
18.442,18.838,19.312,19.644,20.053
19.858,19.699,20.036,20.293,20.44
17.612,17.73,18.083,18.433,18.778
20.951,20.51,20.605,20.701,20.77
20.578,20.469,20.618,20.686,20.746
20.266,19.948,20.163,20.449,20.563
18.819,19.027,19.453,19.775,20.225
19.396,19.366,19.712,20.013,20.31
19.824,19.465,19.618,19.88,20.345
19.842,19.463,19.634,19.849,20.098
19.918,19.914,20.123,20.41,20.637
19.454,19.164,19.437,19.687,19.94
20.72,20.396,19.388,19.129,19.084
20.058,20.027,20.315,20.573,20.606
19.818,19.475,19.751,20.078,20.208
20.578,20.368,20.744,20.848,20.968
20.16,19.741,19.945,20.141,20.505
19.381,19.083,19.294,19.539,19.895
15.557,15.142,15.142,15.198,15.33
18.946,18.686,19.014,19.272,19.436
19.962,19.878,20.308,20.673,20.658
20.266,19.854,20.087,20.312,20.516
18.801,18.416,18.365,18.432,18.652
20.756,20.397,20.425,20.541,20.425
20.255,19.828,19.904,20.087,20.187
19.322,19.016,19.259,19.491,19.76
19.7,19.354,19.534,19.74,20.155
20.398,20.094,20.064,20.171,20.241
18.502,18.44,18.595,18.798,19.049
18.467,17.824,17.606,17.461,17.541
18.814,18.769,19.14,19.448,19.719
17.721,17.787,18.177,18.493,18.825
19.205,18.95,19.212,19.533,19.652
20.638,20.29,20.392,20.556,20.881
19.402,19.253,19.352,19.522,19.704
19.315,19.565,19.975,20.222,20.813
19.0,18.584,18.811,19.01,19.259
19.339,19.317,19.673,19.937,20.155
19.009,19.304,19.719,20.042,20.408
18.502,18.153,18.181,18.252,18.374
20.302,20.043,20.276,20.545,20.717
19.36,19.033,19.27,19.492,19.751
20.52,20.288,20.544,20.542,20.208
18.772,19.244,19.913,20.23,20.255
20.317,19.875,20.163,20.478,20.458
19.741,19.5,19.798,20.005,20.312
20.591,20.317,20.362,20.343,20.61
20.713,20.338,20.621,20.77,20.923
18.76,19.106,19.635,20.018,20.3
18.76,19.106,19.635,20.018,20.3
19.59,19.76,20.195,20.597,20.56
20.119,19.619,19.577,19.616,19.636
20.012,19.82,19.91,20.088,20.409
19.329,18.995,19.249,19.469,19.794
19.395,18.868,18.867,18.927,19.116
19.395,18.868,18.867,18.927,19.116
19.869,20.033,20.48,20.787,20.984
17.75,18.118,18.666,18.999,19.38
17.449,17.631,18.089,18.402,18.743
17.449,17.631,18.089,18.402,18.743
19.903,19.58,19.845,20.059,20.303
19.451,18.923,18.869,18.86,19.01
19.451,18.923,18.869,18.86,19.01
19.451,18.923,18.869,18.86,19.01
16.261,16.416,16.778,16.836,16.704
18.689,18.923,19.361,19.7,20.033
